"BehaviorSpace results (NetLogo 6.0.2)"
"codeN9b.nlogo"
"500xdata-Cs"
"12/17/2017 12:47:00:365 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","vr","C","memory-limit","experiment","[step]","count turts with [cooperative?]","count turts"
"4354","2","30","100","1","1999","0","22"
"4355","2","30","100","1","1999","3","23"
"4356","2","30","100","1","1999","0","22"
"4357","2","30","100","1","1999","1","24"
"4358","2","30","100","1","1999","0","20"
"4359","2","30","100","1","1999","1","21"
"4360","2","30","100","1","1999","0","21"
"4361","2","30","100","1","1999","1","21"
"4362","2","30","100","1","1999","1","25"
"4363","2","30","100","1","1999","0","23"
"4364","2","30","100","1","1999","0","25"
"4365","2","30","100","1","1999","0","23"
"4366","2","30","100","1","1999","2","24"
"4367","2","30","100","1","1999","2","26"
"4368","2","30","100","1","1999","1","23"
"4369","2","30","100","1","1999","4","27"
"4370","2","30","100","1","1999","1","21"
"4371","2","30","100","1","1999","0","21"
"4372","2","30","100","1","1999","0","21"
"4373","2","30","100","1","1999","2","25"
"4374","2","30","100","1","1999","0","23"
"4375","2","30","100","1","1999","1","26"
"4376","2","30","100","1","1999","0","23"
"4377","2","30","100","1","1999","0","20"
"4378","2","30","100","1","1999","1","24"
"4379","2","30","100","1","1999","1","25"
"4380","2","30","100","1","1999","1","24"
"4381","2","30","100","1","1999","1","25"
"4382","2","30","100","1","1999","0","23"
"4383","2","30","100","1","1999","2","25"
"4384","2","30","100","1","1999","0","22"
"4385","2","30","100","1","1999","0","26"
"4386","2","30","100","1","1999","2","23"
"4387","2","30","100","1","1999","0","22"
"4388","2","30","100","1","1999","0","26"
"4390","2","30","100","1","1999","0","20"
"4389","2","30","100","1","1999","1","21"
"4392","2","30","100","1","1999","0","23"
"4391","2","30","100","1","1999","1","24"
"4394","2","30","100","1","1999","1","23"
"4393","2","30","100","1","1999","0","23"
"4395","2","30","100","1","1999","2","25"
"4396","2","30","100","1","1999","1","23"
"4398","2","30","100","1","1999","0","20"
"4397","2","30","100","1","1999","0","22"
"4399","2","30","100","1","1999","2","23"
"4400","2","30","100","1","1999","1","23"
"4401","2","30","100","1","1999","1","24"
"4402","2","30","100","1","1999","0","24"
"4403","2","30","100","1","1999","0","23"
"4404","2","30","100","1","1999","0","20"
"4405","2","30","100","1","1999","0","22"
"4406","2","30","100","1","1999","2","27"
"4407","2","30","100","1","1999","1","21"
"4408","2","30","100","1","1999","0","24"
"4409","2","30","100","1","1999","0","22"
"4410","2","30","100","1","1999","0","23"
"4411","2","30","100","1","1999","2","25"
"4412","2","30","100","1","1999","0","24"
"4413","2","30","100","1","1999","0","22"
"4414","2","30","100","1","1999","0","26"
"4415","2","30","100","1","1999","0","22"
"4416","2","30","100","1","1999","0","23"
"4417","2","30","100","1","1999","1","22"
"4418","2","30","100","1","1999","1","24"
"4419","2","30","100","1","1999","0","22"
"4421","2","30","100","1","1999","1","22"
"4420","2","30","100","1","1999","0","22"
"4422","2","30","100","1","1999","0","24"
"4423","2","30","100","1","1999","1","22"
"4424","2","30","100","1","1999","1","22"
"4425","2","30","100","1","1999","0","22"
"4426","2","30","100","1","1999","1","24"
"4427","2","30","100","1","1999","0","22"
"4428","2","30","100","1","1999","1","25"
"4429","2","30","100","1","1999","1","25"
"4430","2","30","100","1","1999","1","24"
"4431","2","30","100","1","1999","0","23"
"4433","2","30","100","1","1999","0","24"
"4432","2","30","100","1","1999","1","27"
"4434","2","30","100","1","1999","0","22"
"4435","2","30","100","1","1999","0","20"
"4437","2","30","100","1","1999","0","23"
"4436","2","30","100","1","1999","1","21"
"4438","2","30","100","1","1999","0","22"
"4439","2","30","100","1","1999","1","25"
"4440","2","30","100","1","1999","2","26"
"4441","2","30","100","1","1999","1","23"
"4442","2","30","100","1","1999","0","23"
"4443","2","30","100","1","1999","1","26"
"4444","2","30","100","1","1999","2","24"
"4445","2","30","100","1","1999","0","21"
"4446","2","30","100","1","1999","1","23"
"4447","2","30","100","1","1999","0","24"
"4448","2","30","100","1","1999","1","24"
"4449","2","30","100","1","1999","0","25"
"4450","2","30","100","1","1999","0","23"
"4451","2","30","100","1","1999","0","23"
"4452","2","30","100","1","1999","2","27"
"4453","2","30","100","1","1999","3","24"
"4454","2","30","100","1","1999","0","24"
"4455","2","30","100","1","1999","0","23"
"4456","2","30","100","1","1999","2","27"
"4457","2","30","100","1","1999","2","23"
"4458","2","30","100","1","1999","0","23"
"4459","2","30","100","1","1999","1","21"
"4460","2","30","100","1","1999","0","23"
"4461","2","30","100","1","1999","0","22"
"4462","2","30","100","1","1999","1","23"
"4463","2","30","100","1","1999","0","25"
"4464","2","30","100","1","1999","1","22"
"4465","2","30","100","1","1999","1","25"
"4466","2","30","100","1","1999","1","26"
"4467","2","30","100","1","1999","2","23"
"4468","2","30","100","1","1999","2","24"
"4469","2","30","100","1","1999","1","22"
"4470","2","30","100","1","1999","0","21"
"4471","2","30","100","1","1999","0","20"
"4472","2","30","100","1","1999","0","23"
"4473","2","30","100","1","1999","0","23"
"4474","2","30","100","1","1999","2","24"
"4475","2","30","100","1","1999","3","24"
"4476","2","30","100","1","1999","0","21"
"4478","2","30","100","1","1999","0","22"
"4477","2","30","100","1","1999","0","22"
"4479","2","30","100","1","1999","0","21"
"4480","2","30","100","1","1999","0","21"
"4481","2","30","100","1","1999","1","23"
"4482","2","30","100","1","1999","0","21"
"4483","2","30","100","1","1999","1","22"
"4484","2","30","100","1","1999","1","25"
"4485","2","30","100","1","1999","1","21"
"4486","2","30","100","1","1999","0","21"
"4487","2","30","100","1","1999","3","22"
"4488","2","30","100","1","1999","0","21"
"4489","2","30","100","1","1999","1","22"
"4490","2","30","100","1","1999","2","24"
"4491","2","30","100","1","1999","1","22"
"4492","2","30","100","1","1999","0","22"
"4493","2","30","100","1","1999","0","24"
"4494","2","30","100","1","1999","1","25"
"4495","2","30","100","1","1999","1","25"
"4496","2","30","100","1","1999","1","23"
"4497","2","30","100","1","1999","0","23"
"4498","2","30","100","1","1999","0","24"
"4499","2","30","100","1","1999","1","22"
"4500","2","30","100","1","1999","1","24"
"4501","2","30","100","2","1999","1","22"
"4502","2","30","100","2","1999","0","22"
"4504","2","30","100","2","1999","2","21"
"4503","2","30","100","2","1999","1","24"
"4505","2","30","100","2","1999","1","24"
"4506","2","30","100","2","1999","2","21"
"4507","2","30","100","2","1999","4","26"
"4508","2","30","100","2","1999","5","24"
"4509","2","30","100","2","1999","1","24"
"4510","2","30","100","2","1999","2","24"
"4511","2","30","100","2","1999","4","27"
"4512","2","30","100","2","1999","2","26"
"4513","2","30","100","2","1999","0","22"
"4514","2","30","100","2","1999","0","20"
"4515","2","30","100","2","1999","3","23"
"4516","2","30","100","2","1999","4","23"
"4517","2","30","100","2","1999","1","22"
"4518","2","30","100","2","1999","2","21"
"4519","2","30","100","2","1999","2","22"
"4520","2","30","100","2","1999","0","20"
"4521","2","30","100","2","1999","0","22"
"4522","2","30","100","2","1999","2","23"
"4523","2","30","100","2","1999","0","23"
"4524","2","30","100","2","1999","0","23"
"4525","2","30","100","2","1999","4","23"
"4526","2","30","100","2","1999","3","25"
"4527","2","30","100","2","1999","4","26"
"4528","2","30","100","2","1999","4","23"
"4529","2","30","100","2","1999","1","23"
"4530","2","30","100","2","1999","0","23"
"4531","2","30","100","2","1999","2","24"
"4532","2","30","100","2","1999","0","23"
"4533","2","30","100","2","1999","1","23"
"4534","2","30","100","2","1999","3","21"
"4535","2","30","100","2","1999","0","22"
"4536","2","30","100","2","1999","0","23"
"4537","2","30","100","2","1999","0","21"
"4538","2","30","100","2","1999","3","20"
"4539","2","30","100","2","1999","0","22"
"4540","2","30","100","2","1999","2","24"
"4541","2","30","100","2","1999","0","23"
"4542","2","30","100","2","1999","0","22"
"4543","2","30","100","2","1999","2","25"
"4544","2","30","100","2","1999","1","23"
"4545","2","30","100","2","1999","3","26"
"4546","2","30","100","2","1999","2","22"
"4547","2","30","100","2","1999","1","22"
"4548","2","30","100","2","1999","1","23"
"4549","2","30","100","2","1999","2","25"
"4550","2","30","100","2","1999","1","26"
"4551","2","30","100","2","1999","4","24"
"4552","2","30","100","2","1999","1","22"
"4553","2","30","100","2","1999","2","25"
"4554","2","30","100","2","1999","1","22"
"4555","2","30","100","2","1999","1","21"
"4556","2","30","100","2","1999","3","22"
"4557","2","30","100","2","1999","0","22"
"4558","2","30","100","2","1999","2","21"
"4559","2","30","100","2","1999","1","21"
"4560","2","30","100","2","1999","3","23"
"4561","2","30","100","2","1999","5","23"
"4562","2","30","100","2","1999","0","21"
"4563","2","30","100","2","1999","3","24"
"4564","2","30","100","2","1999","0","25"
"4565","2","30","100","2","1999","2","24"
"4567","2","30","100","2","1999","2","26"
"4566","2","30","100","2","1999","0","21"
"4568","2","30","100","2","1999","0","21"
"4569","2","30","100","2","1999","3","23"
"4571","2","30","100","2","1999","1","23"
"4570","2","30","100","2","1999","2","24"
"4572","2","30","100","2","1999","2","25"
"4573","2","30","100","2","1999","2","23"
"4575","2","30","100","2","1999","0","21"
"4574","2","30","100","2","1999","3","23"
"4576","2","30","100","2","1999","2","25"
"4577","2","30","100","2","1999","2","24"
"4578","2","30","100","2","1999","0","23"
"4579","2","30","100","2","1999","1","22"
"4580","2","30","100","2","1999","4","24"
"4581","2","30","100","2","1999","3","22"
"4582","2","30","100","2","1999","2","23"
"4583","2","30","100","2","1999","0","23"
"4584","2","30","100","2","1999","2","23"
"4585","2","30","100","2","1999","1","24"
"4586","2","30","100","2","1999","1","23"
"4587","2","30","100","2","1999","1","22"
"4588","2","30","100","2","1999","2","23"
"4589","2","30","100","2","1999","4","23"
"4590","2","30","100","2","1999","3","22"
"4591","2","30","100","2","1999","4","24"
"4592","2","30","100","2","1999","1","22"
"4593","2","30","100","2","1999","2","24"
"4594","2","30","100","2","1999","1","23"
"4595","2","30","100","2","1999","0","22"
"4596","2","30","100","2","1999","1","23"
"4597","2","30","100","2","1999","0","23"
"4598","2","30","100","2","1999","2","23"
"4599","2","30","100","2","1999","0","22"
"4600","2","30","100","2","1999","1","23"
"4601","2","30","100","2","1999","0","21"
"4602","2","30","100","2","1999","0","24"
"4603","2","30","100","2","1999","1","23"
"4605","2","30","100","2","1999","3","25"
"4604","2","30","100","2","1999","3","24"
"4606","2","30","100","2","1999","1","20"
"4607","2","30","100","2","1999","3","25"
"4608","2","30","100","2","1999","2","24"
"4609","2","30","100","2","1999","6","23"
"4610","2","30","100","2","1999","0","25"
"4611","2","30","100","2","1999","0","23"
"4612","2","30","100","2","1999","0","21"
"4613","2","30","100","2","1999","0","21"
"4614","2","30","100","2","1999","0","24"
"4615","2","30","100","2","1999","3","25"
"4616","2","30","100","2","1999","2","24"
"4617","2","30","100","2","1999","4","24"
"4618","2","30","100","2","1999","2","24"
"4619","2","30","100","2","1999","2","25"
"4620","2","30","100","2","1999","2","25"
"4621","2","30","100","2","1999","1","23"
"4622","2","30","100","2","1999","0","24"
"4623","2","30","100","2","1999","2","24"
"4624","2","30","100","2","1999","1","23"
"4625","2","30","100","2","1999","0","22"
"4626","2","30","100","2","1999","0","22"
"4628","2","30","100","2","1999","0","21"
"4627","2","30","100","2","1999","3","25"
"4629","2","30","100","2","1999","3","22"
"4630","2","30","100","2","1999","2","26"
"4631","2","30","100","2","1999","3","24"
"4632","2","30","100","2","1999","1","23"
"4634","2","30","100","2","1999","1","23"
"4633","2","30","100","2","1999","5","25"
"4635","2","30","100","2","1999","2","20"
"4636","2","30","100","2","1999","3","24"
"4637","2","30","100","2","1999","1","23"
"4638","2","30","100","2","1999","4","26"
"4639","2","30","100","2","1999","1","23"
"4640","2","30","100","2","1999","3","23"
"4641","2","30","100","2","1999","1","23"
"4642","2","30","100","2","1999","4","24"
"4643","2","30","100","2","1999","1","25"
"4644","2","30","100","2","1999","2","24"
"4645","2","30","100","2","1999","0","22"
"4646","2","30","100","2","1999","0","22"
"4647","2","30","100","2","1999","0","21"
"4649","2","30","100","2","1999","0","22"
"4648","2","30","100","2","1999","4","23"
"4650","2","30","100","2","1999","2","25"
"4651","2","30","100","2","1999","3","22"
"4653","2","30","100","2","1999","0","21"
"4652","2","30","100","2","1999","7","25"
"4654","2","30","100","2","1999","0","23"
"4655","2","30","100","2","1999","3","25"
"4656","2","30","100","2","1999","1","20"
"4657","2","30","100","2","1999","1","22"
"4658","2","30","100","2","1999","2","22"
"4659","2","30","100","2","1999","6","26"
"4660","2","30","100","2","1999","5","27"
"4661","2","30","100","2","1999","8","26"
"4662","2","30","100","2","1999","4","24"
"4664","2","30","100","2","1999","1","22"
"4663","2","30","100","2","1999","2","22"
"4665","2","30","100","2","1999","1","21"
"4666","2","30","100","2","1999","0","25"
"4667","2","30","100","2","1999","2","24"
"4668","2","30","100","2","1999","0","25"
"4669","2","30","100","2","1999","3","22"
"4670","2","30","100","2","1999","0","23"
"4672","2","30","100","2","1999","1","24"
"4673","2","30","100","2","1999","1","25"
"4671","2","30","100","2","1999","2","24"
"4674","2","30","100","2","1999","2","23"
"4677","2","30","100","2","1999","1","24"
"4676","2","30","100","2","1999","3","25"
"4675","2","30","100","2","1999","1","23"
"4678","2","30","100","2","1999","1","21"
"4679","2","30","100","2","1999","0","20"
"4680","2","30","100","2","1999","3","25"
"4681","2","30","100","2","1999","0","22"
"4682","2","30","100","2","1999","2","22"
"4683","2","30","100","2","1999","1","23"
"4685","2","30","100","2","1999","0","23"
"4684","2","30","100","2","1999","0","22"
"4686","2","30","100","2","1999","0","22"
"4687","2","30","100","2","1999","1","23"
"4689","2","30","100","2","1999","2","22"
"4688","2","30","100","2","1999","0","23"
"4690","2","30","100","2","1999","0","20"
"4691","2","30","100","2","1999","3","24"
"4692","2","30","100","2","1999","0","21"
"4693","2","30","100","2","1999","1","24"
"4694","2","30","100","2","1999","0","21"
"4695","2","30","100","2","1999","0","23"
"4696","2","30","100","2","1999","0","24"
"4697","2","30","100","2","1999","0","22"
"4698","2","30","100","2","1999","0","21"
"4700","2","30","100","2","1999","0","21"
"4699","2","30","100","2","1999","3","26"
"4701","2","30","100","2","1999","2","23"
"4702","2","30","100","2","1999","4","23"
"4703","2","30","100","2","1999","1","23"
"4704","2","30","100","2","1999","1","26"
"4705","2","30","100","2","1999","5","27"
"4706","2","30","100","2","1999","0","23"
"4708","2","30","100","2","1999","2","23"
"4707","2","30","100","2","1999","1","21"
"4709","2","30","100","2","1999","1","22"
"4710","2","30","100","2","1999","2","23"
"4712","2","30","100","2","1999","1","23"
"4711","2","30","100","2","1999","2","26"
"4713","2","30","100","2","1999","2","25"
"4714","2","30","100","2","1999","2","24"
"4715","2","30","100","2","1999","2","23"
"4716","2","30","100","2","1999","0","25"
"4717","2","30","100","2","1999","1","24"
"4718","2","30","100","2","1999","3","24"
"4719","2","30","100","2","1999","1","23"
"4720","2","30","100","2","1999","1","22"
"4721","2","30","100","2","1999","2","22"
"4722","2","30","100","2","1999","3","24"
"4723","2","30","100","2","1999","0","21"
"4724","2","30","100","2","1999","0","22"
"4725","2","30","100","2","1999","0","20"
"4726","2","30","100","2","1999","3","23"
"4727","2","30","100","2","1999","1","23"
"4729","2","30","100","2","1999","0","23"
"4728","2","30","100","2","1999","1","23"
"4730","2","30","100","2","1999","1","22"
"4731","2","30","100","2","1999","1","24"
"4732","2","30","100","2","1999","1","23"
"4733","2","30","100","2","1999","0","23"
"4734","2","30","100","2","1999","1","21"
"4735","2","30","100","2","1999","0","24"
"4736","2","30","100","2","1999","0","24"
"4737","2","30","100","2","1999","0","20"
"4738","2","30","100","2","1999","3","24"
"4740","2","30","100","2","1999","0","22"
"4739","2","30","100","2","1999","3","23"
"4741","2","30","100","2","1999","0","24"
"4742","2","30","100","2","1999","3","22"
"4743","2","30","100","2","1999","1","21"
"4745","2","30","100","2","1999","2","22"
"4744","2","30","100","2","1999","4","23"
"4746","2","30","100","2","1999","2","20"
"4747","2","30","100","2","1999","2","23"
"4749","2","30","100","2","1999","0","22"
"4748","2","30","100","2","1999","1","25"
"4750","2","30","100","2","1999","2","24"
"4752","2","30","100","2","1999","1","22"
"4751","2","30","100","2","1999","2","26"
"4753","2","30","100","2","1999","4","21"
"4754","2","30","100","2","1999","0","22"
"4755","2","30","100","2","1999","2","23"
"4756","2","30","100","2","1999","2","24"
"4757","2","30","100","2","1999","2","25"
"4758","2","30","100","2","1999","1","23"
"4761","2","30","100","2","1999","1","19"
"4760","2","30","100","2","1999","1","23"
"4759","2","30","100","2","1999","3","24"
"4762","2","30","100","2","1999","1","22"
"4763","2","30","100","2","1999","3","25"
"4764","2","30","100","2","1999","0","23"
"4765","2","30","100","2","1999","2","24"
"4766","2","30","100","2","1999","2","23"
"4767","2","30","100","2","1999","1","22"
"4768","2","30","100","2","1999","0","25"
"4769","2","30","100","2","1999","1","24"
"4770","2","30","100","2","1999","3","24"
"4771","2","30","100","2","1999","2","25"
"4772","2","30","100","2","1999","0","19"
"4773","2","30","100","2","1999","3","26"
"4774","2","30","100","2","1999","1","25"
"4776","2","30","100","2","1999","2","24"
"4775","2","30","100","2","1999","1","21"
"4777","2","30","100","2","1999","4","21"
"4778","2","30","100","2","1999","0","23"
"4779","2","30","100","2","1999","2","24"
"4780","2","30","100","2","1999","1","22"
"4781","2","30","100","2","1999","4","21"
"4782","2","30","100","2","1999","2","24"
"4783","2","30","100","2","1999","0","21"
"4784","2","30","100","2","1999","2","22"
"4785","2","30","100","2","1999","3","22"
"4786","2","30","100","2","1999","0","24"
"4787","2","30","100","2","1999","2","23"
"4788","2","30","100","2","1999","1","23"
"4789","2","30","100","2","1999","3","24"
"4790","2","30","100","2","1999","1","24"
"4791","2","30","100","2","1999","1","23"
"4793","2","30","100","2","1999","3","26"
"4792","2","30","100","2","1999","1","21"
"4794","2","30","100","2","1999","1","22"
"4795","2","30","100","2","1999","3","25"
"4797","2","30","100","2","1999","0","24"
"4796","2","30","100","2","1999","1","26"
"4798","2","30","100","2","1999","1","24"
"4799","2","30","100","2","1999","0","22"
"4801","2","30","100","2","1999","0","23"
"4800","2","30","100","2","1999","5","24"
"4802","2","30","100","2","1999","2","22"
"4803","2","30","100","2","1999","2","23"
"4804","2","30","100","2","1999","1","23"
"4805","2","30","100","2","1999","2","23"
"4806","2","30","100","2","1999","0","22"
"4807","2","30","100","2","1999","1","23"
"4808","2","30","100","2","1999","2","24"
"4809","2","30","100","2","1999","3","23"
"4810","2","30","100","2","1999","2","21"
"4811","2","30","100","2","1999","2","24"
"4812","2","30","100","2","1999","1","22"
"4813","2","30","100","2","1999","2","24"
"4814","2","30","100","2","1999","0","23"
"4815","2","30","100","2","1999","0","22"
"4816","2","30","100","2","1999","0","22"
"4817","2","30","100","2","1999","2","26"
"4818","2","30","100","2","1999","1","22"
"4819","2","30","100","2","1999","1","23"
"4820","2","30","100","2","1999","5","27"
"4821","2","30","100","2","1999","2","23"
"4822","2","30","100","2","1999","4","25"
"4823","2","30","100","2","1999","0","22"
"4824","2","30","100","2","1999","1","22"
"4825","2","30","100","2","1999","2","25"
"4826","2","30","100","2","1999","3","26"
"4827","2","30","100","2","1999","0","22"
"4828","2","30","100","2","1999","1","22"
"4829","2","30","100","2","1999","1","21"
"4830","2","30","100","2","1999","4","24"
"4831","2","30","100","2","1999","1","25"
"4832","2","30","100","2","1999","3","23"
"4833","2","30","100","2","1999","0","24"
"4835","2","30","100","2","1999","1","22"
"4834","2","30","100","2","1999","3","25"
"4836","2","30","100","2","1999","0","22"
"4837","2","30","100","2","1999","2","24"
"4839","2","30","100","2","1999","0","21"
"4840","2","30","100","2","1999","3","24"
"4838","2","30","100","2","1999","4","24"
"4841","2","30","100","2","1999","1","26"
"4842","2","30","100","2","1999","0","23"
"4843","2","30","100","2","1999","0","24"
"4844","2","30","100","2","1999","2","23"
"4845","2","30","100","2","1999","0","22"
"4846","2","30","100","2","1999","1","24"
"4847","2","30","100","2","1999","4","24"
"4848","2","30","100","2","1999","0","23"
"4849","2","30","100","2","1999","0","22"
"4850","2","30","100","2","1999","2","23"
"4851","2","30","100","2","1999","1","21"
"4852","2","30","100","2","1999","0","22"
"4853","2","30","100","2","1999","2","22"
"4854","2","30","100","2","1999","0","22"
"4855","2","30","100","2","1999","0","23"
"4856","2","30","100","2","1999","0","21"
"4857","2","30","100","2","1999","1","21"
"4859","2","30","100","2","1999","1","22"
"4858","2","30","100","2","1999","2","22"
"4860","2","30","100","2","1999","2","24"
"4861","2","30","100","2","1999","0","24"
"4862","2","30","100","2","1999","0","22"
"4864","2","30","100","2","1999","1","22"
"4863","2","30","100","2","1999","2","22"
"4865","2","30","100","2","1999","2","23"
"4868","2","30","100","2","1999","0","23"
"4866","2","30","100","2","1999","4","26"
"4867","2","30","100","2","1999","5","24"
"4869","2","30","100","2","1999","0","23"
"4870","2","30","100","2","1999","0","22"
"4871","2","30","100","2","1999","2","22"
"4872","2","30","100","2","1999","0","22"
"4873","2","30","100","2","1999","2","23"
"4876","2","30","100","2","1999","0","22"
"4874","2","30","100","2","1999","1","25"
"4875","2","30","100","2","1999","3","22"
"4877","2","30","100","2","1999","1","23"
"4880","2","30","100","2","1999","1","23"
"4879","2","30","100","2","1999","0","23"
"4878","2","30","100","2","1999","2","21"
"4881","2","30","100","2","1999","1","23"
"4882","2","30","100","2","1999","0","23"
"4884","2","30","100","2","1999","2","22"
"4883","2","30","100","2","1999","1","25"
"4885","2","30","100","2","1999","2","25"
"4886","2","30","100","2","1999","1","23"
"4887","2","30","100","2","1999","1","24"
"4888","2","30","100","2","1999","0","23"
"4889","2","30","100","2","1999","3","23"
"4890","2","30","100","2","1999","0","21"
"4891","2","30","100","2","1999","0","24"
"4892","2","30","100","2","1999","1","24"
"4894","2","30","100","2","1999","1","24"
"4893","2","30","100","2","1999","1","26"
"4896","2","30","100","2","1999","1","22"
"4895","2","30","100","2","1999","2","23"
"4897","2","30","100","2","1999","1","22"
"4898","2","30","100","2","1999","1","22"
"4899","2","30","100","2","1999","0","21"
"4900","2","30","100","2","1999","1","23"
"4901","2","30","100","2","1999","0","23"
"4902","2","30","100","2","1999","2","23"
"4904","2","30","100","2","1999","0","24"
"4903","2","30","100","2","1999","9","29"
"4905","2","30","100","2","1999","0","23"
"4906","2","30","100","2","1999","3","28"
"4907","2","30","100","2","1999","0","22"
"4908","2","30","100","2","1999","0","24"
"4909","2","30","100","2","1999","3","25"
"4910","2","30","100","2","1999","1","23"
"4911","2","30","100","2","1999","1","24"
"4912","2","30","100","2","1999","2","23"
"4913","2","30","100","2","1999","4","23"
"4914","2","30","100","2","1999","0","24"
"4915","2","30","100","2","1999","3","22"
"4916","2","30","100","2","1999","1","21"
"4917","2","30","100","2","1999","2","23"
"4918","2","30","100","2","1999","1","23"
"4919","2","30","100","2","1999","1","23"
"4920","2","30","100","2","1999","2","24"
"4921","2","30","100","2","1999","0","21"
"4922","2","30","100","2","1999","1","22"
"4923","2","30","100","2","1999","1","24"
"4924","2","30","100","2","1999","1","22"
"4925","2","30","100","2","1999","1","21"
"4926","2","30","100","2","1999","3","24"
"4927","2","30","100","2","1999","2","22"
"4928","2","30","100","2","1999","4","25"
"4929","2","30","100","2","1999","1","24"
"4930","2","30","100","2","1999","1","23"
"4931","2","30","100","2","1999","0","22"
"4932","2","30","100","2","1999","2","20"
"4933","2","30","100","2","1999","0","25"
"4934","2","30","100","2","1999","1","24"
"4935","2","30","100","2","1999","6","25"
"4936","2","30","100","2","1999","1","23"
"4937","2","30","100","2","1999","0","24"
"4938","2","30","100","2","1999","2","25"
"4939","2","30","100","2","1999","1","24"
"4940","2","30","100","2","1999","0","25"
"4941","2","30","100","2","1999","0","24"
"4942","2","30","100","2","1999","2","26"
"4943","2","30","100","2","1999","2","23"
"4945","2","30","100","2","1999","0","22"
"4944","2","30","100","2","1999","2","25"
"4946","2","30","100","2","1999","1","21"
"4947","2","30","100","2","1999","1","19"
"4948","2","30","100","2","1999","3","23"
"4949","2","30","100","2","1999","2","24"
"4950","2","30","100","2","1999","1","24"
"4951","2","30","100","2","1999","3","24"
"4952","2","30","100","2","1999","3","20"
"4953","2","30","100","2","1999","3","23"
"4954","2","30","100","2","1999","0","22"
"4955","2","30","100","2","1999","0","23"
"4956","2","30","100","2","1999","0","23"
"4957","2","30","100","2","1999","1","22"
"4958","2","30","100","2","1999","0","23"
"4959","2","30","100","2","1999","1","23"
"4960","2","30","100","2","1999","0","23"
"4961","2","30","100","2","1999","1","21"
"4963","2","30","100","2","1999","0","22"
"4962","2","30","100","2","1999","2","26"
"4964","2","30","100","2","1999","5","23"
"4965","2","30","100","2","1999","2","21"
"4966","2","30","100","2","1999","1","22"
"4967","2","30","100","2","1999","1","22"
"4968","2","30","100","2","1999","2","23"
"4969","2","30","100","2","1999","0","25"
"4970","2","30","100","2","1999","1","24"
"4971","2","30","100","2","1999","1","22"
"4972","2","30","100","2","1999","0","22"
"4973","2","30","100","2","1999","0","23"
"4974","2","30","100","2","1999","3","25"
"4976","2","30","100","2","1999","4","24"
"4975","2","30","100","2","1999","3","24"
"4977","2","30","100","2","1999","1","23"
"4978","2","30","100","2","1999","0","23"
"4979","2","30","100","2","1999","2","24"
"4980","2","30","100","2","1999","2","24"
"4981","2","30","100","2","1999","3","21"
"4982","2","30","100","2","1999","2","22"
"4983","2","30","100","2","1999","0","22"
"4985","2","30","100","2","1999","1","18"
"4984","2","30","100","2","1999","1","22"
"4986","2","30","100","2","1999","2","21"
"4987","2","30","100","2","1999","2","24"
"4988","2","30","100","2","1999","1","22"
"4989","2","30","100","2","1999","2","23"
"4990","2","30","100","2","1999","1","22"
"4991","2","30","100","2","1999","1","24"
"4992","2","30","100","2","1999","2","26"
"4993","2","30","100","2","1999","3","25"
"4994","2","30","100","2","1999","5","23"
"4995","2","30","100","2","1999","1","22"
"4996","2","30","100","2","1999","1","23"
"4997","2","30","100","2","1999","1","21"
"4998","2","30","100","2","1999","2","23"
"4999","2","30","100","2","1999","1","24"
"5000","2","30","100","2","1999","6","25"
"5001","2","30","100","3","1999","12","25"
"5003","2","30","100","3","1999","5","24"
"5002","2","30","100","3","1999","16","28"
"5005","2","30","100","3","1999","3","23"
"5004","2","30","100","3","1999","5","23"
"5006","2","30","100","3","1999","3","23"
"5007","2","30","100","3","1999","1","22"
"5008","2","30","100","3","1999","5","22"
"5009","2","30","100","3","1999","9","22"
"5010","2","30","100","3","1999","2","24"
"5011","2","30","100","3","1999","7","22"
"5012","2","30","100","3","1999","2","23"
"5013","2","30","100","3","1999","1","26"
"5014","2","30","100","3","1999","1","23"
"5015","2","30","100","3","1999","1","23"
"5016","2","30","100","3","1999","7","25"
"5017","2","30","100","3","1999","5","25"
"5018","2","30","100","3","1999","8","23"
"5019","2","30","100","3","1999","2","22"
"5020","2","30","100","3","1999","2","23"
"5021","2","30","100","3","1999","6","23"
"5022","2","30","100","3","1999","2","23"
"5023","2","30","100","3","1999","8","26"
"5024","2","30","100","3","1999","8","25"
"5025","2","30","100","3","1999","1","22"
"5026","2","30","100","3","1999","1","21"
"5027","2","30","100","3","1999","9","24"
"5028","2","30","100","3","1999","0","24"
"5029","2","30","100","3","1999","10","23"
"5030","2","30","100","3","1999","2","22"
"5031","2","30","100","3","1999","5","24"
"5032","2","30","100","3","1999","2","21"
"5033","2","30","100","3","1999","2","24"
"5034","2","30","100","3","1999","9","23"
"5035","2","30","100","3","1999","8","25"
"5036","2","30","100","3","1999","7","24"
"5037","2","30","100","3","1999","1","23"
"5038","2","30","100","3","1999","4","21"
"5039","2","30","100","3","1999","4","23"
"5040","2","30","100","3","1999","4","24"
"5042","2","30","100","3","1999","5","24"
"5041","2","30","100","3","1999","11","26"
"5043","2","30","100","3","1999","6","23"
"5044","2","30","100","3","1999","7","24"
"5045","2","30","100","3","1999","2","24"
