"BehaviorSpace results (NetLogo 6.0.2)"
"codeN9b.nlogo"
"500xdata-CsVR1"
"01/11/2018 16:43:24:969 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","vr","C","memory-limit","experiment","[step]","count turts with [cooperative?]","count turts"
"152","1","10","100","1","1999","0","12"
"151","1","10","100","1","1999","0","14"
"153","1","10","100","1","1999","0","11"
"154","1","10","100","1","1999","0","13"
"155","1","10","100","1","1999","0","12"
"156","1","10","100","1","1999","0","11"
"157","1","10","100","1","1999","0","10"
"160","1","10","100","1","1999","0","10"
"158","1","10","100","1","1999","0","12"
"159","1","10","100","1","1999","0","11"
"161","1","10","100","1","1999","0","13"
"163","1","10","100","1","1999","0","11"
"162","1","10","100","1","1999","0","13"
"164","1","10","100","1","1999","0","13"
"165","1","10","100","1","1999","0","14"
"166","1","10","100","1","1999","0","9"
"167","1","10","100","1","1999","0","12"
"168","1","10","100","1","1999","0","11"
"169","1","10","100","1","1999","0","12"
"170","1","10","100","1","1999","0","11"
"172","1","10","100","1","1999","0","13"
"171","1","10","100","1","1999","0","13"
"173","1","10","100","1","1999","0","12"
"174","1","10","100","1","1999","0","12"
"175","1","10","100","1","1999","0","11"
"176","1","10","100","1","1999","0","10"
"178","1","10","100","1","1999","0","12"
"177","1","10","100","1","1999","0","12"
"179","1","10","100","1","1999","0","12"
"180","1","10","100","1","1999","0","12"
"181","1","10","100","1","1999","0","10"
"182","1","10","100","1","1999","0","11"
"183","1","10","100","1","1999","0","12"
"184","1","10","100","1","1999","0","11"
"186","1","10","100","1","1999","0","10"
"185","1","10","100","1","1999","0","12"
"187","1","10","100","1","1999","0","11"
"188","1","10","100","1","1999","0","12"
"191","1","10","100","1","1999","0","13"
"190","1","10","100","1","1999","0","12"
"189","1","10","100","1","1999","0","11"
"192","1","10","100","1","1999","0","10"
"193","1","10","100","1","1999","0","12"
"194","1","10","100","1","1999","0","10"
"195","1","10","100","1","1999","0","10"
"196","1","10","100","1","1999","0","12"
"198","1","10","100","1","1999","0","12"
"197","1","10","100","1","1999","0","11"
"199","1","10","100","1","1999","0","13"
"200","1","10","100","1","1999","0","10"
"202","1","10","100","1","1999","0","12"
"201","1","10","100","1","1999","0","13"
"203","1","10","100","1","1999","0","11"
"204","1","10","100","1","1999","0","12"
"205","1","10","100","1","1999","0","11"
"207","1","10","100","1","1999","0","10"
"206","1","10","100","1","1999","0","11"
"208","1","10","100","1","1999","0","11"
"209","1","10","100","1","1999","1","12"
"211","1","10","100","1","1999","0","9"
"210","1","10","100","1","1999","0","12"
"212","1","10","100","1","1999","0","11"
"214","1","10","100","1","1999","0","12"
"213","1","10","100","1","1999","0","11"
"215","1","10","100","1","1999","0","11"
"216","1","10","100","1","1999","1","12"
"217","1","10","100","1","1999","0","11"
"218","1","10","100","1","1999","0","11"
"219","1","10","100","1","1999","0","11"
"220","1","10","100","1","1999","0","11"
"221","1","10","100","1","1999","0","11"
"222","1","10","100","1","1999","0","12"
"223","1","10","100","1","1999","0","10"
"224","1","10","100","1","1999","0","11"
"225","1","10","100","1","1999","0","13"
"227","1","10","100","1","1999","0","13"
"226","1","10","100","1","1999","0","10"
"228","1","10","100","1","1999","0","11"
"229","1","10","100","1","1999","0","12"
"231","1","10","100","1","1999","0","12"
"230","1","10","100","1","1999","0","11"
"234","1","10","100","1","1999","0","12"
"232","1","10","100","1","1999","0","12"
"235","1","10","100","1","1999","0","11"
"233","1","10","100","1","1999","0","10"
"237","1","10","100","1","1999","0","11"
"236","1","10","100","1","1999","0","12"
"239","1","10","100","1","1999","0","11"
"238","1","10","100","1","1999","0","12"
"241","1","10","100","1","1999","0","11"
"240","1","10","100","1","1999","0","11"
"243","1","10","100","1","1999","0","10"
"242","1","10","100","1","1999","0","12"
"244","1","10","100","1","1999","0","11"
"245","1","10","100","1","1999","0","11"
"246","1","10","100","1","1999","0","11"
"247","1","10","100","1","1999","0","10"
"248","1","10","100","1","1999","0","11"
"249","1","10","100","1","1999","0","12"
"250","1","10","100","1","1999","0","11"
"251","1","10","100","1","1999","0","11"
"252","1","10","100","1","1999","0","12"
"253","1","10","100","1","1999","0","12"
"254","1","10","100","1","1999","0","11"
"255","1","10","100","1","1999","0","13"
"256","1","10","100","1","1999","0","11"
"257","1","10","100","1","1999","0","10"
"258","1","10","100","1","1999","0","12"
"259","1","10","100","1","1999","0","12"
"260","1","10","100","1","1999","0","12"
"261","1","10","100","1","1999","0","11"
"262","1","10","100","1","1999","0","13"
"263","1","10","100","1","1999","0","11"
"264","1","10","100","1","1999","0","12"
"265","1","10","100","1","1999","0","11"
"266","1","10","100","1","1999","0","12"
"267","1","10","100","1","1999","0","10"
"268","1","10","100","1","1999","0","11"
"269","1","10","100","1","1999","0","12"
"270","1","10","100","1","1999","0","12"
"271","1","10","100","1","1999","1","10"
"272","1","10","100","1","1999","0","13"
"273","1","10","100","1","1999","0","10"
"274","1","10","100","1","1999","0","11"
"275","1","10","100","1","1999","0","11"
"276","1","10","100","1","1999","0","11"
"277","1","10","100","1","1999","0","11"
"278","1","10","100","1","1999","0","12"
"279","1","10","100","1","1999","0","12"
"280","1","10","100","1","1999","0","12"
"281","1","10","100","1","1999","0","13"
"282","1","10","100","1","1999","0","12"
"283","1","10","100","1","1999","0","12"
"284","1","10","100","1","1999","0","10"
"285","1","10","100","1","1999","0","11"
"286","1","10","100","1","1999","0","12"
"287","1","10","100","1","1999","0","13"
"288","1","10","100","1","1999","0","11"
"289","1","10","100","1","1999","0","12"
"290","1","10","100","1","1999","0","12"
"291","1","10","100","1","1999","0","12"
"292","1","10","100","1","1999","0","11"
"293","1","10","100","1","1999","0","10"
"295","1","10","100","1","1999","0","10"
"294","1","10","100","1","1999","0","12"
"296","1","10","100","1","1999","0","11"
"297","1","10","100","1","1999","0","12"
"298","1","10","100","1","1999","0","11"
"299","1","10","100","1","1999","0","11"
"300","1","10","100","1","1999","0","9"
"301","1","10","100","1","1999","0","9"
"303","1","10","100","1","1999","0","12"
"302","1","10","100","1","1999","0","12"
"304","1","10","100","1","1999","0","10"
"306","1","10","100","1","1999","0","9"
"305","1","10","100","1","1999","0","12"
"307","1","10","100","1","1999","0","11"
"308","1","10","100","1","1999","0","11"
"310","1","10","100","1","1999","0","11"
"309","1","10","100","1","1999","0","10"
"311","1","10","100","1","1999","0","10"
"312","1","10","100","1","1999","0","11"
"314","1","10","100","1","1999","0","12"
"313","1","10","100","1","1999","0","12"
"315","1","10","100","1","1999","0","10"
"316","1","10","100","1","1999","0","13"
"317","1","10","100","1","1999","0","11"
"318","1","10","100","1","1999","0","12"
"319","1","10","100","1","1999","0","11"
"320","1","10","100","1","1999","0","11"
"321","1","10","100","1","1999","0","9"
"322","1","10","100","1","1999","0","12"
"323","1","10","100","1","1999","0","13"
"324","1","10","100","1","1999","0","12"
"325","1","10","100","1","1999","0","13"
"326","1","10","100","1","1999","0","12"
"327","1","10","100","1","1999","0","11"
"328","1","10","100","1","1999","0","10"
"329","1","10","100","1","1999","0","10"
"330","1","10","100","1","1999","0","10"
"331","1","10","100","1","1999","0","12"
"332","1","10","100","1","1999","0","13"
"333","1","10","100","1","1999","0","10"
"334","1","10","100","1","1999","0","12"
"335","1","10","100","1","1999","0","11"
"336","1","10","100","1","1999","0","11"
"337","1","10","100","1","1999","0","11"
"338","1","10","100","1","1999","0","12"
"339","1","10","100","1","1999","0","10"
"340","1","10","100","1","1999","0","11"
"341","1","10","100","1","1999","0","11"
"342","1","10","100","1","1999","0","12"
"343","1","10","100","1","1999","0","12"
"344","1","10","100","1","1999","0","12"
"345","1","10","100","1","1999","0","12"
"346","1","10","100","1","1999","0","12"
"347","1","10","100","1","1999","0","12"
"348","1","10","100","1","1999","0","12"
"349","1","10","100","1","1999","0","12"
"350","1","10","100","1","1999","1","11"
"351","1","10","100","1","1999","0","9"
"352","1","10","100","1","1999","0","12"
"353","1","10","100","1","1999","0","13"
"355","1","10","100","1","1999","0","11"
"354","1","10","100","1","1999","0","12"
"356","1","10","100","1","1999","0","10"
"357","1","10","100","1","1999","0","11"
"358","1","10","100","1","1999","0","11"
"359","1","10","100","1","1999","0","10"
"360","1","10","100","1","1999","0","9"
"361","1","10","100","1","1999","0","10"
"362","1","10","100","1","1999","0","9"
"363","1","10","100","1","1999","0","10"
"364","1","10","100","1","1999","0","11"
"365","1","10","100","1","1999","0","12"
"366","1","10","100","1","1999","0","11"
"367","1","10","100","1","1999","0","11"
"368","1","10","100","1","1999","0","12"
"369","1","10","100","1","1999","0","12"
"370","1","10","100","1","1999","0","12"
"371","1","10","100","1","1999","0","11"
"372","1","10","100","1","1999","0","9"
"373","1","10","100","1","1999","0","11"
"374","1","10","100","1","1999","0","10"
"375","1","10","100","1","1999","0","9"
"376","1","10","100","1","1999","0","13"
"377","1","10","100","1","1999","0","12"
"378","1","10","100","1","1999","0","10"
"379","1","10","100","1","1999","0","11"
"380","1","10","100","1","1999","0","12"
"381","1","10","100","1","1999","0","12"
"382","1","10","100","1","1999","0","13"
"383","1","10","100","1","1999","0","12"
"384","1","10","100","1","1999","0","11"
"385","1","10","100","1","1999","0","11"
"386","1","10","100","1","1999","0","11"
"387","1","10","100","1","1999","0","12"
"388","1","10","100","1","1999","0","11"
"389","1","10","100","1","1999","0","12"
"390","1","10","100","1","1999","0","11"
"391","1","10","100","1","1999","0","11"
"392","1","10","100","1","1999","0","10"
"393","1","10","100","1","1999","0","11"
"394","1","10","100","1","1999","0","10"
"395","1","10","100","1","1999","0","11"
"396","1","10","100","1","1999","0","11"
"398","1","10","100","1","1999","0","12"
"397","1","10","100","1","1999","0","11"
"399","1","10","100","1","1999","0","12"
"400","1","10","100","1","1999","0","11"
"401","1","10","100","1","1999","0","11"
"402","1","10","100","1","1999","0","11"
"403","1","10","100","1","1999","0","10"
"404","1","10","100","1","1999","0","9"
"405","1","10","100","1","1999","0","12"
"406","1","10","100","1","1999","0","12"
"408","1","10","100","1","1999","0","11"
"407","1","10","100","1","1999","0","11"
"409","1","10","100","1","1999","0","11"
"410","1","10","100","1","1999","0","11"
"411","1","10","100","1","1999","0","12"
"412","1","10","100","1","1999","0","13"
"414","1","10","100","1","1999","0","11"
"415","1","10","100","1","1999","0","12"
"413","1","10","100","1","1999","0","12"
"416","1","10","100","1","1999","0","11"
"417","1","10","100","1","1999","0","9"
"419","1","10","100","1","1999","0","11"
"418","1","10","100","1","1999","0","13"
"420","1","10","100","1","1999","0","11"
"421","1","10","100","1","1999","0","12"
"422","1","10","100","1","1999","0","11"
"423","1","10","100","1","1999","0","12"
"424","1","10","100","1","1999","0","10"
"425","1","10","100","1","1999","0","11"
"426","1","10","100","1","1999","0","10"
"427","1","10","100","1","1999","1","11"
"428","1","10","100","1","1999","0","12"
"429","1","10","100","1","1999","0","9"
"430","1","10","100","1","1999","0","11"
"431","1","10","100","1","1999","0","11"
"432","1","10","100","1","1999","0","12"
"433","1","10","100","1","1999","0","11"
"434","1","10","100","1","1999","0","12"
"435","1","10","100","1","1999","0","13"
"436","1","10","100","1","1999","0","11"
"437","1","10","100","1","1999","0","12"
"439","1","10","100","1","1999","0","10"
"438","1","10","100","1","1999","0","11"
"440","1","10","100","1","1999","0","12"
"441","1","10","100","1","1999","0","13"
"442","1","10","100","1","1999","0","11"
"443","1","10","100","1","1999","0","13"
"444","1","10","100","1","1999","0","12"
"445","1","10","100","1","1999","0","10"
"446","1","10","100","1","1999","0","11"
"447","1","10","100","1","1999","0","12"
"448","1","10","100","1","1999","0","12"
"449","1","10","100","1","1999","0","10"
"450","1","10","100","1","1999","0","11"
"451","1","10","100","1","1999","0","9"
"452","1","10","100","1","1999","0","10"
"453","1","10","100","1","1999","0","11"
"454","1","10","100","1","1999","0","12"
"455","1","10","100","1","1999","0","11"
"456","1","10","100","1","1999","0","11"
"457","1","10","100","1","1999","0","10"
"458","1","10","100","1","1999","0","11"
"459","1","10","100","1","1999","0","12"
"460","1","10","100","1","1999","0","13"
"461","1","10","100","1","1999","0","12"
"462","1","10","100","1","1999","0","10"
"463","1","10","100","1","1999","0","11"
"465","1","10","100","1","1999","0","11"
"464","1","10","100","1","1999","0","11"
"466","1","10","100","1","1999","0","11"
"467","1","10","100","1","1999","0","10"
"468","1","10","100","1","1999","0","11"
"469","1","10","100","1","1999","0","11"
"470","1","10","100","1","1999","0","10"
"471","1","10","100","1","1999","0","11"
"472","1","10","100","1","1999","0","10"
"473","1","10","100","1","1999","0","12"
"474","1","10","100","1","1999","0","12"
"476","1","10","100","1","1999","0","11"
"475","1","10","100","1","1999","0","12"
"477","1","10","100","1","1999","0","11"
"478","1","10","100","1","1999","0","8"
"479","1","10","100","1","1999","0","11"
"480","1","10","100","1","1999","0","11"
"481","1","10","100","1","1999","0","9"
"482","1","10","100","1","1999","1","13"
"483","1","10","100","1","1999","0","10"
"484","1","10","100","1","1999","0","10"
"486","1","10","100","1","1999","0","12"
"485","1","10","100","1","1999","0","10"
"487","1","10","100","1","1999","0","11"
"488","1","10","100","1","1999","0","12"
"489","1","10","100","1","1999","0","11"
"490","1","10","100","1","1999","0","11"
"491","1","10","100","1","1999","0","12"
"492","1","10","100","1","1999","0","10"
"493","1","10","100","1","1999","0","12"
"494","1","10","100","1","1999","0","12"
"495","1","10","100","1","1999","0","11"
"496","1","10","100","1","1999","0","11"
"497","1","10","100","1","1999","0","10"
"498","1","10","100","1","1999","0","10"
"500","1","10","100","1","1999","0","11"
"499","1","10","100","1","1999","0","11"
"501","1","10","100","2","1999","0","11"
"502","1","10","100","2","1999","0","9"
"503","1","10","100","2","1999","0","11"
"504","1","10","100","2","1999","0","10"
"505","1","10","100","2","1999","0","11"
"506","1","10","100","2","1999","0","10"
"507","1","10","100","2","1999","0","10"
"508","1","10","100","2","1999","0","11"
"509","1","10","100","2","1999","0","10"
"510","1","10","100","2","1999","0","12"
"511","1","10","100","2","1999","0","10"
"512","1","10","100","2","1999","0","11"
"513","1","10","100","2","1999","0","12"
"514","1","10","100","2","1999","0","12"
"516","1","10","100","2","1999","0","11"
"515","1","10","100","2","1999","0","12"
"517","1","10","100","2","1999","0","13"
"519","1","10","100","2","1999","0","11"
"518","1","10","100","2","1999","0","12"
"520","1","10","100","2","1999","0","12"
"521","1","10","100","2","1999","0","11"
"522","1","10","100","2","1999","0","11"
"523","1","10","100","2","1999","0","11"
"524","1","10","100","2","1999","0","10"
"525","1","10","100","2","1999","0","11"
"526","1","10","100","2","1999","0","11"
"527","1","10","100","2","1999","0","13"
"528","1","10","100","2","1999","0","12"
"529","1","10","100","2","1999","0","10"
"530","1","10","100","2","1999","0","12"
"531","1","10","100","2","1999","0","10"
"532","1","10","100","2","1999","0","10"
"533","1","10","100","2","1999","0","12"
"534","1","10","100","2","1999","0","12"
"535","1","10","100","2","1999","0","11"
"536","1","10","100","2","1999","0","13"
"537","1","10","100","2","1999","0","11"
"538","1","10","100","2","1999","0","11"
"539","1","10","100","2","1999","0","12"
"541","1","10","100","2","1999","0","11"
"540","1","10","100","2","1999","0","12"
"542","1","10","100","2","1999","0","12"
"543","1","10","100","2","1999","0","12"
"544","1","10","100","2","1999","0","9"
"545","1","10","100","2","1999","0","12"
"546","1","10","100","2","1999","0","11"
"547","1","10","100","2","1999","0","10"
"548","1","10","100","2","1999","0","13"
"549","1","10","100","2","1999","0","13"
"550","1","10","100","2","1999","0","10"
"551","1","10","100","2","1999","0","13"
"552","1","10","100","2","1999","0","11"
"553","1","10","100","2","1999","0","12"
"554","1","10","100","2","1999","0","12"
"556","1","10","100","2","1999","0","11"
"555","1","10","100","2","1999","0","11"
"558","1","10","100","2","1999","0","11"
"557","1","10","100","2","1999","0","11"
"559","1","10","100","2","1999","0","11"
"560","1","10","100","2","1999","0","11"
"562","1","10","100","2","1999","0","12"
"561","1","10","100","2","1999","0","13"
"564","1","10","100","2","1999","0","12"
"563","1","10","100","2","1999","0","11"
"565","1","10","100","2","1999","0","12"
"566","1","10","100","2","1999","0","12"
"568","1","10","100","2","1999","0","11"
"567","1","10","100","2","1999","0","12"
"569","1","10","100","2","1999","0","10"
"570","1","10","100","2","1999","0","13"
"571","1","10","100","2","1999","0","11"
"572","1","10","100","2","1999","0","12"
"573","1","10","100","2","1999","0","12"
"574","1","10","100","2","1999","0","12"
"575","1","10","100","2","1999","0","11"
"576","1","10","100","2","1999","0","14"
"577","1","10","100","2","1999","0","11"
"578","1","10","100","2","1999","0","11"
"579","1","10","100","2","1999","0","11"
"580","1","10","100","2","1999","0","11"
"581","1","10","100","2","1999","0","11"
"582","1","10","100","2","1999","0","12"
"583","1","10","100","2","1999","0","11"
"584","1","10","100","2","1999","0","11"
"585","1","10","100","2","1999","0","11"
"586","1","10","100","2","1999","0","12"
"587","1","10","100","2","1999","0","12"
"588","1","10","100","2","1999","0","11"
"589","1","10","100","2","1999","0","11"
"590","1","10","100","2","1999","0","11"
"591","1","10","100","2","1999","0","13"
"592","1","10","100","2","1999","0","10"
"593","1","10","100","2","1999","0","10"
"594","1","10","100","2","1999","0","12"
"595","1","10","100","2","1999","0","13"
"596","1","10","100","2","1999","0","9"
"597","1","10","100","2","1999","0","11"
"598","1","10","100","2","1999","0","12"
"599","1","10","100","2","1999","0","10"
"600","1","10","100","2","1999","0","12"
"601","1","10","100","2","1999","0","11"
"602","1","10","100","2","1999","1","14"
"603","1","10","100","2","1999","0","10"
"604","1","10","100","2","1999","1","10"
"605","1","10","100","2","1999","0","13"
"606","1","10","100","2","1999","0","11"
"607","1","10","100","2","1999","0","10"
"608","1","10","100","2","1999","0","13"
"609","1","10","100","2","1999","0","9"
"611","1","10","100","2","1999","0","12"
"610","1","10","100","2","1999","0","13"
"612","1","10","100","2","1999","0","10"
"613","1","10","100","2","1999","0","12"
"615","1","10","100","2","1999","0","10"
"614","1","10","100","2","1999","0","12"
"616","1","10","100","2","1999","0","10"
"617","1","10","100","2","1999","0","10"
"618","1","10","100","2","1999","0","11"
"619","1","10","100","2","1999","0","10"
"620","1","10","100","2","1999","0","12"
"621","1","10","100","2","1999","0","13"
"623","1","10","100","2","1999","0","11"
"622","1","10","100","2","1999","0","13"
"624","1","10","100","2","1999","0","12"
"625","1","10","100","2","1999","0","11"
"626","1","10","100","2","1999","0","10"
"627","1","10","100","2","1999","0","11"
"628","1","10","100","2","1999","0","9"
"629","1","10","100","2","1999","0","12"
"630","1","10","100","2","1999","0","11"
"631","1","10","100","2","1999","0","9"
"632","1","10","100","2","1999","0","9"
"633","1","10","100","2","1999","0","11"
"634","1","10","100","2","1999","0","11"
"635","1","10","100","2","1999","0","12"
"637","1","10","100","2","1999","0","12"
"636","1","10","100","2","1999","0","11"
"638","1","10","100","2","1999","0","10"
"639","1","10","100","2","1999","0","12"
"640","1","10","100","2","1999","0","11"
"642","1","10","100","2","1999","0","12"
"641","1","10","100","2","1999","0","12"
"643","1","10","100","2","1999","0","10"
"644","1","10","100","2","1999","0","12"
"645","1","10","100","2","1999","0","10"
"646","1","10","100","2","1999","0","11"
"647","1","10","100","2","1999","0","13"
"648","1","10","100","2","1999","0","12"
"649","1","10","100","2","1999","0","12"
"650","1","10","100","2","1999","0","13"
"651","1","10","100","2","1999","0","11"
"652","1","10","100","2","1999","0","11"
"653","1","10","100","2","1999","0","11"
"654","1","10","100","2","1999","0","10"
"655","1","10","100","2","1999","0","12"
"656","1","10","100","2","1999","0","12"
"657","1","10","100","2","1999","0","11"
"658","1","10","100","2","1999","0","13"
"659","1","10","100","2","1999","0","13"
"660","1","10","100","2","1999","0","12"
"661","1","10","100","2","1999","1","13"
"662","1","10","100","2","1999","0","11"
"663","1","10","100","2","1999","0","11"
"664","1","10","100","2","1999","0","13"
"665","1","10","100","2","1999","0","10"
"666","1","10","100","2","1999","0","12"
"667","1","10","100","2","1999","0","12"
"669","1","10","100","2","1999","0","11"
"668","1","10","100","2","1999","0","12"
"670","1","10","100","2","1999","1","11"
"671","1","10","100","2","1999","0","12"
"672","1","10","100","2","1999","0","11"
"673","1","10","100","2","1999","0","11"
"674","1","10","100","2","1999","0","12"
"675","1","10","100","2","1999","0","11"
"676","1","10","100","2","1999","0","11"
"677","1","10","100","2","1999","0","12"
"679","1","10","100","2","1999","0","10"
"678","1","10","100","2","1999","0","11"
"680","1","10","100","2","1999","0","11"
"681","1","10","100","2","1999","0","11"
"682","1","10","100","2","1999","0","11"
"683","1","10","100","2","1999","0","11"
"684","1","10","100","2","1999","0","12"
"685","1","10","100","2","1999","0","11"
"686","1","10","100","2","1999","0","11"
"687","1","10","100","2","1999","0","11"
"688","1","10","100","2","1999","0","11"
"689","1","10","100","2","1999","0","11"
"690","1","10","100","2","1999","0","11"
"691","1","10","100","2","1999","0","13"
"692","1","10","100","2","1999","0","11"
"693","1","10","100","2","1999","0","12"
"694","1","10","100","2","1999","0","12"
"695","1","10","100","2","1999","0","11"
"696","1","10","100","2","1999","0","10"
"697","1","10","100","2","1999","0","11"
"698","1","10","100","2","1999","0","11"
"700","1","10","100","2","1999","0","11"
"699","1","10","100","2","1999","0","13"
"701","1","10","100","2","1999","0","13"
"702","1","10","100","2","1999","0","10"
"703","1","10","100","2","1999","0","12"
"704","1","10","100","2","1999","0","13"
"705","1","10","100","2","1999","0","12"
"706","1","10","100","2","1999","0","11"
"707","1","10","100","2","1999","0","10"
"708","1","10","100","2","1999","0","13"
"709","1","10","100","2","1999","0","11"
"710","1","10","100","2","1999","0","11"
"711","1","10","100","2","1999","0","11"
"712","1","10","100","2","1999","1","12"
"713","1","10","100","2","1999","0","11"
"714","1","10","100","2","1999","0","11"
"715","1","10","100","2","1999","0","12"
"716","1","10","100","2","1999","0","13"
"717","1","10","100","2","1999","0","12"
"718","1","10","100","2","1999","0","11"
"719","1","10","100","2","1999","0","10"
"720","1","10","100","2","1999","0","11"
